,"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
1,1,10,13,0,FALSE,"2019-08-11T13:00:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,33117,0,0,"Shkodran Mustafi"
2,1,11,5,0,TRUE,"2019-08-17T11:30:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-5280,36709,2868,8148,"Shkodran Mustafi"
3,1,24,10,0,FALSE,"2019-08-24T16:30:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-6882,30975,534,7416,"Shkodran Mustafi"
4,1,31,17,0,TRUE,"2019-09-01T15:30:00Z",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-3872,28096,346,4218,"Shkodran Mustafi"
5,1,49,18,0,FALSE,"2019-09-15T15:30:00Z",2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-2073,26902,581,2654,"Shkodran Mustafi"
6,1,51,2,0,TRUE,"2019-09-22T15:30:00Z",3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-1041,26330,373,1414,"Shkodran Mustafi"
7,1,67,12,0,FALSE,"2019-09-30T19:00:00Z",1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-1166,25642,359,1525,"Shkodran Mustafi"
8,1,71,3,0,TRUE,"2019-10-06T13:00:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-691,25277,393,1084,"Shkodran Mustafi"
9,1,88,15,0,FALSE,"2019-10-21T19:00:00Z",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-469,25175,434,903,"Shkodran Mustafi"
10,1,91,7,0,TRUE,"2019-10-27T16:30:00Z",2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-325,25037,199,524,"Shkodran Mustafi"
11,1,101,20,0,TRUE,"2019-11-02T15:00:00Z",1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-411,24909,426,837,"Shkodran Mustafi"
12,1,113,9,0,FALSE,"2019-11-09T17:30:00Z",2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-392,24731,228,620,"Shkodran Mustafi"
13,1,121,16,0,TRUE,"2019-11-23T15:00:00Z",2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-437,24575,306,743,"Shkodran Mustafi"
14,1,137,14,4,FALSE,"2019-12-01T14:00:00Z",2,2,14,90,0,1,0,2,0,0,0,0,0,0,0,24,"19.8","0.8","54.0","7.5",52,-522,24142,107,629,"Shkodran Mustafi"
15,1,141,4,0,TRUE,"2019-12-05T20:15:00Z",1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-14,24214,294,308,"Shkodran Mustafi"
16,1,160,19,0,FALSE,"2019-12-09T20:00:00Z",1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-205,24078,147,352,"Shkodran Mustafi"
17,1,161,11,0,TRUE,"2019-12-15T16:30:00Z",0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-317,23907,120,437,"Shkodran Mustafi"
18,1,174,8,0,FALSE,"2019-12-21T12:30:00Z",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-205,23900,190,395,"Shkodran Mustafi"
19,1,182,3,1,FALSE,"2019-12-26T15:00:00Z",1,1,19,13,0,0,0,0,0,0,0,0,0,0,0,3,"2.8","0.2","0.0","0.3",52,-181,23785,106,287,"Shkodran Mustafi"
20,1,191,6,1,TRUE,"2019-12-29T14:00:00Z",1,2,20,67,0,0,0,2,0,0,0,0,0,0,0,8,"9.6","0.2","0.0","1.0",52,-145,23718,65,210,"Shkodran Mustafi"
21,1,201,12,0,TRUE,"2020-01-01T20:00:00Z",2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-36,23807,212,248,"Shkodran Mustafi"
22,1,214,7,0,FALSE,"2020-01-11T12:30:00Z",1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-108,23892,259,367,"Shkodran Mustafi"
23,1,221,15,2,TRUE,"2020-01-18T15:00:00Z",1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,14,"24.6","1.2","19.0","4.5",52,-190,23827,156,346,"Shkodran Mustafi"
24,1,238,6,5,FALSE,"2020-01-21T20:15:00Z",2,2,24,90,0,1,0,2,0,0,0,0,0,0,1,28,"54.8","10.5","2.0","6.7",51,-19,23904,160,179,"Shkodran Mustafi"
25,1,242,5,6,FALSE,"2020-02-02T14:00:00Z",0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,24,"17.2","0.3","4.0","2.2",51,-109,23916,502,611,"Shkodran Mustafi"
26,1,251,13,6,TRUE,"2020-02-16T16:30:00Z",4,0,26,90,0,0,1,0,0,0,0,0,0,0,0,24,"19.4","1.4","24.0","4.5",51,848,24927,1204,356,"Shkodran Mustafi"
27,1,261,8,1,TRUE,"2020-02-23T16:30:00Z",3,2,27,90,0,0,0,2,0,0,0,0,0,0,0,19,"26.0","0.8","4.0","3.1",51,2262,27539,3113,851,"Shkodran Mustafi"
28,1,281,19,0,TRUE,"2020-03-07T15:00:00Z",1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,-308,27137,750,1058,"Shkodran Mustafi"
29,1,275,11,1,FALSE,"2020-06-17T19:15:00Z",3,0,39,90,0,0,0,3,0,0,0,0,0,0,0,8,"8.8","0.0","0.0","0.9",51,1417,28416,3637,2220,"Shkodran Mustafi"
30,1,293,4,1,FALSE,"2020-06-20T14:00:00Z",2,1,39,90,0,0,0,2,0,0,0,0,0,0,0,17,"24.4","25.7","17.0","6.7",51,1417,28416,3637,2220,"Shkodran Mustafi"
31,1,308,16,5,FALSE,"2020-06-25T17:00:00Z",0,2,40,90,0,0,1,0,0,0,0,1,0,0,0,20,"8.4","0.4","0.0","0.9",51,-483,28015,539,1022,"Shkodran Mustafi"
32,1,311,14,1,TRUE,"2020-07-01T17:00:00Z",4,0,41,45,0,0,0,0,0,0,0,0,0,0,0,5,"2.0","1.7","0.0","0.4",51,911,29741,1370,459,"Shkodran Mustafi"
33,1,330,20,7,FALSE,"2020-07-04T16:30:00Z",0,2,42,90,0,0,1,0,0,0,0,0,0,0,1,26,"13.4","1.0","0.0","1.4",51,-771,28396,349,1120,"Shkodran Mustafi"
34,1,331,9,1,TRUE,"2020-07-07T19:15:00Z",1,1,43,90,0,0,0,1,0,0,0,1,0,0,0,9,"10.8","0.2","7.0","1.8",51,992,29716,1400,408,"Shkodran Mustafi"
35,1,348,17,1,FALSE,"2020-07-12T15:30:00Z",2,1,44,90,0,0,0,2,0,0,0,0,0,0,0,13,"35.2","1.1","24.0","6.0",51,-120,29595,634,754,"Shkodran Mustafi"
36,1,351,10,0,TRUE,"2020-07-15T19:15:00Z",2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,-164,29421,487,651,"Shkodran Mustafi"
37,1,361,2,0,FALSE,"2020-07-21T19:15:00Z",1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,528,30205,1038,510,"Shkodran Mustafi"
38,1,371,18,0,TRUE,"2020-07-26T15:00:00Z",3,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,-1929,27882,135,2064,"Shkodran Mustafi"
39,2,10,13,0,FALSE,"2019-08-11T13:00:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,7979,0,0,"Héctor Bellerín"
40,2,11,5,0,TRUE,"2019-08-17T11:30:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-1652,8154,336,1988,"Héctor Bellerín"
41,2,24,10,0,FALSE,"2019-08-24T16:30:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-1080,7550,179,1259,"Héctor Bellerín"
42,2,31,17,0,TRUE,"2019-09-01T15:30:00Z",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-705,7180,136,841,"Héctor Bellerín"
43,2,49,18,0,FALSE,"2019-09-15T15:30:00Z",2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-340,7110,326,666,"Héctor Bellerín"
44,2,51,2,0,TRUE,"2019-09-22T15:30:00Z",3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-6,7285,339,345,"Héctor Bellerín"
45,2,67,12,0,FALSE,"2019-09-30T19:00:00Z",1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,3902,12010,4557,655,"Héctor Bellerín"
46,2,71,3,0,TRUE,"2019-10-06T13:00:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,5331,18486,6571,1240,"Héctor Bellerín"
47,2,88,15,0,FALSE,"2019-10-21T19:00:00Z",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,3633,23253,5934,2301,"Héctor Bellerín"
48,2,91,7,0,TRUE,"2019-10-27T16:30:00Z",2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,496,24277,2578,2082,"Héctor Bellerín"
49,2,101,20,0,TRUE,"2019-11-02T15:00:00Z",1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,118,25403,3267,3149,"Héctor Bellerín"
50,2,113,9,0,FALSE,"2019-11-09T17:30:00Z",2,0,12,90,0,0,0,2,0,0,0,1,0,0,0,7,"8.6","14.9","5.0","2.9",54,-1764,24203,1361,3125,"Héctor Bellerín"
51,2,121,16,1,TRUE,"2019-11-23T15:00:00Z",2,2,13,82,0,0,0,2,0,0,0,0,0,0,0,10,"11.8","5.8","4.0","2.2",54,4210,30213,6681,2471,"Héctor Bellerín"
52,2,137,14,0,FALSE,"2019-12-01T14:00:00Z",2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-3361,26481,886,4247,"Héctor Bellerín"
53,2,141,4,0,TRUE,"2019-12-05T20:15:00Z",1,2,15,90,0,0,0,2,0,0,0,1,0,0,0,9,"10.4","2.0","6.0","1.8",54,-2903,23710,85,2988,"Héctor Bellerín"
54,2,160,19,0,FALSE,"2019-12-09T20:00:00Z",1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-1169,22795,771,1940,"Héctor Bellerín"
55,2,161,11,0,TRUE,"2019-12-15T16:30:00Z",0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-2206,20816,568,2774,"Héctor Bellerín"
56,2,174,8,0,FALSE,"2019-12-21T12:30:00Z",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-2091,18706,75,2166,"Héctor Bellerín"
57,2,182,3,0,FALSE,"2019-12-26T15:00:00Z",1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-698,18242,130,828,"Héctor Bellerín"
58,2,191,6,0,TRUE,"2019-12-29T14:00:00Z",1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-615,17661,56,671,"Héctor Bellerín"
59,2,201,12,0,TRUE,"2020-01-01T20:00:00Z",2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-697,17029,96,793,"Héctor Bellerín"
60,2,214,7,0,FALSE,"2020-01-11T12:30:00Z",1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-690,16418,98,788,"Héctor Bellerín"
61,2,221,15,0,TRUE,"2020-01-18T15:00:00Z",1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-558,15934,56,614,"Héctor Bellerín"
62,2,238,6,8,FALSE,"2020-01-21T20:15:00Z",2,2,24,90,1,0,0,2,0,0,0,0,0,0,1,28,"52.6","2.1","9.0","6.4",54,122,16288,336,214,"Héctor Bellerín"
63,2,242,5,8,FALSE,"2020-02-02T14:00:00Z",0,0,25,90,0,0,1,0,0,0,0,0,0,0,2,27,"20.4","3.3","4.0","2.8",54,19962,38685,23155,3193,"Héctor Bellerín"
64,2,251,13,6,TRUE,"2020-02-16T16:30:00Z",4,0,26,90,0,0,1,0,0,0,0,0,0,0,0,21,"6.0","6.8","6.0","1.9",54,17643,56655,20085,2442,"Héctor Bellerín"
65,2,261,8,1,TRUE,"2020-02-23T16:30:00Z",3,2,27,90,0,0,0,2,0,0,0,0,0,0,0,11,"6.8","2.8","4.0","1.4",54,23200,81445,28136,4936,"Héctor Bellerín"
66,2,281,19,1,TRUE,"2020-03-07T15:00:00Z",1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,3,"1.0","0.0","0.0","0.1",54,23174,105290,28916,5742,"Héctor Bellerín"
67,2,275,11,1,FALSE,"2020-06-17T19:15:00Z",3,0,39,90,0,0,0,3,0,0,0,0,0,0,0,8,"8.0","0.5","0.0","0.9",55,9626,104617,43248,33622,"Héctor Bellerín"
68,2,293,4,1,FALSE,"2020-06-20T14:00:00Z",2,1,39,90,0,0,0,2,0,0,0,0,0,0,0,8,"16.4","2.7","2.0","2.1",55,9626,104617,43248,33622,"Héctor Bellerín"
69,2,308,16,6,FALSE,"2020-06-25T17:00:00Z",0,2,40,90,0,0,1,0,0,0,0,0,0,0,0,21,"13.4","1.6","18.0","3.3",55,-13035,88416,2003,15038,"Héctor Bellerín"
70,2,311,14,7,TRUE,"2020-07-01T17:00:00Z",4,0,41,76,0,0,1,0,0,0,0,0,0,0,1,27,"9.0","6.8","8.0","2.4",54,1285,95522,5837,4552,"Héctor Bellerín"
71,2,330,20,1,FALSE,"2020-07-04T16:30:00Z",0,2,42,14,0,0,0,0,0,0,0,0,0,0,0,7,"6.4","0.0","4.0","1.0",54,-6057,84983,2097,8154,"Héctor Bellerín"
72,2,331,9,2,TRUE,"2020-07-07T19:15:00Z",1,1,43,90,0,0,0,1,0,0,0,0,0,0,0,7,"8.0","11.9","19.0","3.9",53,-4993,80824,1432,6425,"Héctor Bellerín"
73,2,348,17,1,FALSE,"2020-07-12T15:30:00Z",2,1,44,83,0,0,0,2,0,0,0,0,0,0,0,10,"9.0","15.7","14.0","3.9",53,-3696,77270,1635,5331,"Héctor Bellerín"
74,2,351,10,0,TRUE,"2020-07-15T19:15:00Z",2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-3202,73594,1345,4547,"Héctor Bellerín"
75,2,361,2,0,FALSE,"2020-07-21T19:15:00Z",1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,620,75895,3676,3056,"Héctor Bellerín"
76,2,371,18,0,TRUE,"2020-07-26T15:00:00Z",3,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-565,74713,4229,4794,"Héctor Bellerín"
77,3,10,13,0,FALSE,"2019-08-11T13:00:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,93903,0,0,"Sead Kolasinac"
78,3,11,5,1,TRUE,"2019-08-17T11:30:00Z",2,1,2,19,0,0,0,0,0,0,0,0,0,0,0,2,"2.2","0.3","0.0","0.3",55,-32126,61787,416,32542,"Sead Kolasinac"
79,3,24,10,0,FALSE,"2019-08-24T16:30:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-8597,56477,1664,10261,"Sead Kolasinac"
80,3,31,17,1,TRUE,"2019-09-01T15:30:00Z",2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,15,"17.0","34.1","13.0","6.4",54,-7106,50556,1086,8192,"Sead Kolasinac"
81,3,49,18,3,FALSE,"2019-09-15T15:30:00Z",2,2,5,90,0,1,0,2,0,0,0,1,0,0,0,21,"29.6","23.6","0.0","5.3",54,5131,58382,11065,5934,"Sead Kolasinac"
82,3,51,2,1,TRUE,"2019-09-22T15:30:00Z",3,2,6,90,0,0,0,2,0,0,0,0,0,0,0,19,"17.4","13.8","10.0","4.1",54,1091,60357,6763,5672,"Sead Kolasinac"
83,3,67,12,2,FALSE,"2019-09-30T19:00:00Z",1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,11,"13.0","2.3","0.0","1.5",54,-4785,55687,2179,6964,"Sead Kolasinac"
84,3,71,3,7,TRUE,"2019-10-06T13:00:00Z",1,0,8,90,0,0,1,0,0,0,0,0,0,0,1,25,"8.4","2.0","0.0","1.0",54,1665,58669,4804,3139,"Sead Kolasinac"
85,3,88,15,1,FALSE,"2019-10-21T19:00:00Z",1,0,9,90,0,0,0,1,0,0,0,1,0,0,0,16,"18.4","32.6","10.0","6.1",54,5097,65064,8447,3350,"Sead Kolasinac"
86,3,91,7,1,TRUE,"2019-10-27T16:30:00Z",2,2,10,15,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.7","0.0","0.0",54,637,65892,3685,3048,"Sead Kolasinac"
87,3,101,20,1,TRUE,"2019-11-02T15:00:00Z",1,1,11,3,0,0,0,0,0,0,0,0,0,0,0,5,"2.4","0.3","0.0","0.3",54,-6876,59198,1603,8479,"Sead Kolasinac"
88,3,113,9,1,FALSE,"2019-11-09T17:30:00Z",2,0,12,90,0,0,0,2,0,0,0,0,0,0,0,17,"14.4","1.8","12.0","2.8",54,-4678,54779,678,5356,"Sead Kolasinac"
89,3,121,16,0,TRUE,"2019-11-23T15:00:00Z",2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-4120,51060,1124,5244,"Sead Kolasinac"
90,3,137,14,1,FALSE,"2019-12-01T14:00:00Z",2,2,14,90,0,0,0,2,0,0,0,0,0,0,0,14,"10.0","15.2","4.0","2.9",53,-4408,46785,182,4590,"Sead Kolasinac"
91,3,141,4,2,TRUE,"2019-12-05T20:15:00Z",1,2,15,71,0,0,0,1,0,0,0,0,0,0,0,18,"12.2","6.5","2.0","2.1",53,-312,46794,877,1189,"Sead Kolasinac"
92,3,160,19,5,FALSE,"2019-12-09T20:00:00Z",1,3,16,61,0,1,0,1,0,0,0,0,0,0,0,26,"27.6","15.7","2.0","4.5",52,-1087,45816,575,1662,"Sead Kolasinac"
93,3,161,11,0,TRUE,"2019-12-15T16:30:00Z",0,3,17,39,0,0,0,3,0,0,0,0,0,0,0,5,"1.8","0.7","2.0","0.5",52,-344,45705,1443,1787,"Sead Kolasinac"
94,3,174,8,0,FALSE,"2019-12-21T12:30:00Z",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-3363,42167,356,3719,"Sead Kolasinac"
95,3,182,3,0,FALSE,"2019-12-26T15:00:00Z",1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-2547,39917,19,2566,"Sead Kolasinac"
96,3,191,6,0,TRUE,"2019-12-29T14:00:00Z",1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-1303,38674,6,1309,"Sead Kolasinac"
97,3,201,12,5,TRUE,"2020-01-01T20:00:00Z",2,0,21,68,0,0,1,0,0,0,0,1,0,0,0,15,"1.8","3.1","6.0","1.1",52,-1322,37376,16,1338,"Sead Kolasinac"
98,3,214,7,2,FALSE,"2020-01-11T12:30:00Z",1,1,22,90,0,0,0,1,0,0,0,0,0,0,0,8,"13.8","3.6","6.0","2.3",52,4606,42497,5911,1305,"Sead Kolasinac"
99,3,221,15,0,TRUE,"2020-01-18T15:00:00Z",1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-855,41696,2185,3040,"Sead Kolasinac"
100,3,238,6,0,FALSE,"2020-01-21T20:15:00Z",2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-2514,39040,43,2557,"Sead Kolasinac"
101,3,242,5,0,FALSE,"2020-02-02T14:00:00Z",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-1867,37345,32,1899,"Sead Kolasinac"
102,3,251,13,0,TRUE,"2020-02-16T16:30:00Z",4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-606,36799,65,671,"Sead Kolasinac"
103,3,261,8,1,TRUE,"2020-02-23T16:30:00Z",3,2,27,17,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","1.0","0.0","0.0",52,-308,36563,188,496,"Sead Kolasinac"
104,3,281,19,0,TRUE,"2020-03-07T15:00:00Z",1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-530,35418,12,542,"Sead Kolasinac"
105,3,275,11,0,FALSE,"2020-06-17T19:15:00Z",3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,2677,38306,4766,2089,"Sead Kolasinac"
106,3,293,4,1,FALSE,"2020-06-20T14:00:00Z",2,1,39,90,0,0,0,2,0,0,0,0,0,0,0,18,"14.6","2.5","0.0","1.7",52,2677,38306,4766,2089,"Sead Kolasinac"
107,3,308,16,1,FALSE,"2020-06-25T17:00:00Z",0,2,40,20,0,0,0,0,0,0,0,0,0,0,0,3,"1.6","0.0","0.0","0.2",52,-716,37493,266,982,"Sead Kolasinac"
108,3,311,14,6,TRUE,"2020-07-01T17:00:00Z",4,0,41,90,0,0,1,0,0,0,0,0,0,0,0,25,"9.0","3.4","0.0","1.2",52,-258,37479,383,641,"Sead Kolasinac"
109,3,330,20,6,FALSE,"2020-07-04T16:30:00Z",0,2,42,90,0,0,1,0,0,0,0,0,0,0,0,24,"23.8","1.6","0.0","2.5",52,-171,37286,359,530,"Sead Kolasinac"
110,3,331,9,2,TRUE,"2020-07-07T19:15:00Z",1,1,43,90,0,0,0,1,0,0,0,0,0,0,0,9,"6.0","1.1","0.0","0.7",52,642,38133,967,325,"Sead Kolasinac"
111,3,348,17,1,FALSE,"2020-07-12T15:30:00Z",2,1,44,83,0,0,0,2,0,0,0,0,0,0,0,9,"4.6","1.4","6.0","1.2",52,-212,37886,362,574,"Sead Kolasinac"
112,3,351,10,1,TRUE,"2020-07-15T19:15:00Z",2,1,45,5,0,0,0,0,0,0,0,0,0,0,0,3,"0.2","0.6","0.0","0.1",52,-174,37703,267,441,"Sead Kolasinac"
113,3,361,2,1,FALSE,"2020-07-21T19:15:00Z",1,0,46,90,0,0,0,1,0,0,0,1,0,0,0,12,"14.0","4.2","6.0","2.4",52,511,38482,847,336,"Sead Kolasinac"
114,3,371,18,1,TRUE,"2020-07-26T15:00:00Z",3,2,47,33,0,0,0,1,0,0,0,0,0,0,0,6,"5.8","10.4","2.0","1.8",52,920,39698,1501,581,"Sead Kolasinac"
115,4,10,13,12,FALSE,"2019-08-11T13:00:00Z",0,1,1,90,0,1,1,0,0,0,0,0,0,0,3,38,"38.4","12.3","0.0","5.1",50,0,57131,0,0,"Ainsley Maitland-Niles"
116,4,11,5,2,TRUE,"2019-08-17T11:30:00Z",2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,"15.4","19.8","7.0","4.2",50,144845,300326,162756,17911,"Ainsley Maitland-Niles"
117,4,24,10,1,FALSE,"2019-08-24T16:30:00Z",3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,11,"23.4","9.6","0.0","3.3",50,28446,343248,90941,62495,"Ainsley Maitland-Niles"
118,4,31,17,1,TRUE,"2019-09-01T15:30:00Z",2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,19,"29.4","41.7","12.0","8.3",51,31961,389576,81984,50023,"Ainsley Maitland-Niles"
119,4,49,18,4,FALSE,"2019-09-15T15:30:00Z",2,2,5,90,0,1,0,2,0,0,0,0,0,0,0,23,"29.8","12.2","4.0","4.6",51,53075,453771,97122,44047,"Ainsley Maitland-Niles"
120,4,51,2,-3,TRUE,"2019-09-22T15:30:00Z",3,2,6,40,0,0,0,2,0,0,0,0,1,0,0,-12,"0.0","12.6","8.0","1.6",51,64791,528279,88126,23335,"Ainsley Maitland-Niles"
121,4,67,12,0,FALSE,"2019-09-30T19:00:00Z",1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,-117769,400025,9791,127560,"Ainsley Maitland-Niles"
122,4,71,3,0,TRUE,"2019-10-06T13:00:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-36045,368825,6617,42662,"Ainsley Maitland-Niles"
123,4,88,15,0,FALSE,"2019-10-21T19:00:00Z",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-39815,330367,3012,42827,"Ainsley Maitland-Niles"
124,4,91,7,0,TRUE,"2019-10-27T16:30:00Z",2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-34413,297254,850,35263,"Ainsley Maitland-Niles"
125,4,101,20,0,TRUE,"2019-11-02T15:00:00Z",1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-33655,263873,1268,34923,"Ainsley Maitland-Niles"
126,4,113,9,0,FALSE,"2019-11-09T17:30:00Z",2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-25155,238898,515,25670,"Ainsley Maitland-Niles"
127,4,121,16,0,TRUE,"2019-11-23T15:00:00Z",2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",47,-20146,219607,944,21090,"Ainsley Maitland-Niles"
128,4,137,14,0,FALSE,"2019-12-01T14:00:00Z",2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",47,-12813,207441,353,13166,"Ainsley Maitland-Niles"
129,4,141,4,0,TRUE,"2019-12-05T20:15:00Z",1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",47,-7794,200192,163,7957,"Ainsley Maitland-Niles"
130,4,160,19,2,FALSE,"2019-12-09T20:00:00Z",1,3,16,90,0,0,0,1,0,0,0,0,0,0,0,14,"18.6","1.8","2.0","2.2",46,-8317,192015,192,8509,"Ainsley Maitland-Niles"
