,"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
32,1,243,6,0,FALSE,"2022-04-20T18:45:00Z",2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-3290,80619,348,3638,"Bernd Leno"
33,1,331,13,0,TRUE,"2022-04-23T11:30:00Z",3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1390,79615,214,1604,"Bernd Leno"
34,1,349,19,0,FALSE,"2022-05-01T15:30:00Z",1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-977,78846,145,1122,"Bernd Leno"
35,1,351,10,0,TRUE,"2022-05-08T13:00:00Z",2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1091,77793,242,1333,"Bernd Leno"
36,1,218,17,0,FALSE,"2022-05-12T18:45:00Z",3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1091,77793,242,1333,"Bernd Leno"
37,1,365,14,0,FALSE,"2022-05-16T19:00:00Z",2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-422,77632,216,638,"Bernd Leno"
38,1,371,8,0,TRUE,"2022-05-22T15:00:00Z",5,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-221,77609,289,510,"Bernd Leno"
39,2,1,3,0,FALSE,"2021-08-13T19:00:00Z",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,0,91500,0,0,"Rúnar Alex Rúnarsson"
40,2,18,6,0,TRUE,"2021-08-22T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,565,105244,5814,5249,"Rúnar Alex Rúnarsson"
41,2,24,12,0,FALSE,"2021-08-28T11:30:00Z",5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-2454,104983,4471,6925,"Rúnar Alex Rúnarsson"
42,2,31,15,0,TRUE,"2021-09-11T14:00:00Z",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-11457,95398,8732,20189,"Rúnar Alex Rúnarsson"
43,2,43,5,0,FALSE,"2021-09-18T14:00:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-8665,86811,0,8665,"Rúnar Alex Rúnarsson"
44,2,51,17,0,TRUE,"2021-09-26T15:30:00Z",3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-5643,81403,0,5643,"Rúnar Alex Rúnarsson"
45,2,61,4,0,FALSE,"2021-10-02T16:30:00Z",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-3893,77636,0,3893,"Rúnar Alex Rúnarsson"
46,2,71,7,0,TRUE,"2021-10-18T19:00:00Z",2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-4102,73624,0,4102,"Rúnar Alex Rúnarsson"
47,2,81,2,0,TRUE,"2021-10-22T19:00:00Z",3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-2145,71518,0,2145,"Rúnar Alex Rúnarsson"
48,2,93,9,0,FALSE,"2021-10-30T11:30:00Z",0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-2350,69148,0,2350,"Rúnar Alex Rúnarsson"
49,2,101,18,0,TRUE,"2021-11-07T14:00:00Z",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1714,67491,0,1714,"Rúnar Alex Rúnarsson"
50,2,114,11,0,FALSE,"2021-11-20T17:30:00Z",4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-2141,65410,0,2141,"Rúnar Alex Rúnarsson"
51,2,121,14,0,TRUE,"2021-11-27T12:30:00Z",2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1283,64132,0,1283,"Rúnar Alex Rúnarsson"
52,2,134,13,0,FALSE,"2021-12-02T20:15:00Z",3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-816,63375,0,816,"Rúnar Alex Rúnarsson"
53,2,142,8,0,FALSE,"2021-12-06T20:00:00Z",2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-858,62521,0,858,"Rúnar Alex Rúnarsson"
54,2,151,16,0,TRUE,"2021-12-11T15:00:00Z",3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1082,61330,0,1082,"Rúnar Alex Rúnarsson"
55,2,161,19,0,TRUE,"2021-12-15T20:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-855,60494,0,855,"Rúnar Alex Rúnarsson"
56,2,173,10,0,FALSE,"2021-12-18T17:30:00Z",1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1038,58742,0,1038,"Rúnar Alex Rúnarsson"
57,2,187,15,0,FALSE,"2021-12-26T15:00:00Z",0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1484,56707,0,1484,"Rúnar Alex Rúnarsson"
58,2,201,12,0,TRUE,"2022-01-01T12:30:00Z",1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1112,56008,0,1112,"Rúnar Alex Rúnarsson"
59,2,221,5,0,TRUE,"2022-01-23T14:00:00Z",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-854,53461,0,854,"Rúnar Alex Rúnarsson"
60,2,236,20,0,FALSE,"2022-02-10T19:45:00Z",0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-722,52772,0,722,"Rúnar Alex Rúnarsson"
61,2,251,3,0,TRUE,"2022-02-19T15:00:00Z",2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-922,50819,0,922,"Rúnar Alex Rúnarsson"
62,2,191,20,0,TRUE,"2022-02-24T19:45:00Z",2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-922,50819,0,922,"Rúnar Alex Rúnarsson"
63,2,279,18,0,FALSE,"2022-03-06T14:00:00Z",2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-580,50306,0,580,"Rúnar Alex Rúnarsson"
64,2,281,9,0,TRUE,"2022-03-13T16:30:00Z",2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-582,49688,0,582,"Rúnar Alex Rúnarsson"
65,2,261,11,0,TRUE,"2022-03-16T20:15:00Z",0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-582,49688,0,582,"Rúnar Alex Rúnarsson"
66,2,291,2,0,FALSE,"2022-03-19T12:30:00Z",0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-352,48837,0,352,"Rúnar Alex Rúnarsson"
67,2,304,7,0,FALSE,"2022-04-04T19:00:00Z",3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-307,49158,0,307,"Rúnar Alex Rúnarsson"
68,2,311,4,0,TRUE,"2022-04-09T14:00:00Z",1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-163,49001,0,163,"Rúnar Alex Rúnarsson"
69,2,326,16,0,FALSE,"2022-04-16T14:00:00Z",1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-311,48606,0,311,"Rúnar Alex Rúnarsson"
70,2,243,6,0,FALSE,"2022-04-20T18:45:00Z",2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-311,48606,0,311,"Rúnar Alex Rúnarsson"
71,2,331,13,0,TRUE,"2022-04-23T11:30:00Z",3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-212,48472,0,212,"Rúnar Alex Rúnarsson"
72,2,349,19,0,FALSE,"2022-05-01T15:30:00Z",1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-211,48262,0,211,"Rúnar Alex Rúnarsson"
73,2,351,10,0,TRUE,"2022-05-08T13:00:00Z",2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-406,47796,0,406,"Rúnar Alex Rúnarsson"
74,2,218,17,0,FALSE,"2022-05-12T18:45:00Z",3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-406,47796,0,406,"Rúnar Alex Rúnarsson"
75,2,365,14,0,FALSE,"2022-05-16T19:00:00Z",2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-233,47579,0,233,"Rúnar Alex Rúnarsson"
76,2,371,8,0,TRUE,"2022-05-22T15:00:00Z",5,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-290,47275,0,290,"Rúnar Alex Rúnarsson"
77,3,1,3,0,FALSE,"2021-08-13T19:00:00Z",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",65,0,22000,0,0,"Willian Borges Da Silva"
78,3,18,6,0,TRUE,"2021-08-22T15:30:00Z",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",64,-7245,18418,710,7955,"Willian Borges Da Silva"
79,3,24,12,0,FALSE,"2021-08-28T11:30:00Z",5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-5841,12925,154,5995,"Willian Borges Da Silva"
80,3,31,15,0,TRUE,"2021-09-11T14:00:00Z",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-3420,9631,50,3470,"Willian Borges Da Silva"
81,3,43,5,0,FALSE,"2021-09-18T14:00:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-1108,8644,0,1108,"Willian Borges Da Silva"
82,3,51,17,0,TRUE,"2021-09-26T15:30:00Z",3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-640,8050,0,640,"Willian Borges Da Silva"
83,3,61,4,0,FALSE,"2021-10-02T16:30:00Z",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-309,7748,0,309,"Willian Borges Da Silva"
84,3,71,7,0,TRUE,"2021-10-18T19:00:00Z",2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-243,7512,0,243,"Willian Borges Da Silva"
85,3,81,2,0,TRUE,"2021-10-22T19:00:00Z",3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-119,7398,0,119,"Willian Borges Da Silva"
86,3,93,9,0,FALSE,"2021-10-30T11:30:00Z",0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-143,7257,0,143,"Willian Borges Da Silva"
87,3,101,18,0,TRUE,"2021-11-07T14:00:00Z",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-68,7188,0,68,"Willian Borges Da Silva"
88,3,114,11,0,FALSE,"2021-11-20T17:30:00Z",4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-68,7125,0,68,"Willian Borges Da Silva"
89,3,121,14,0,TRUE,"2021-11-27T12:30:00Z",2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-50,7074,0,50,"Willian Borges Da Silva"
90,3,134,13,0,FALSE,"2021-12-02T20:15:00Z",3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-35,7040,0,35,"Willian Borges Da Silva"
91,3,142,8,0,FALSE,"2021-12-06T20:00:00Z",2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-38,7001,0,38,"Willian Borges Da Silva"
92,3,151,16,0,TRUE,"2021-12-11T15:00:00Z",3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-38,6961,0,38,"Willian Borges Da Silva"
93,3,161,19,0,TRUE,"2021-12-15T20:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-21,6943,0,21,"Willian Borges Da Silva"
94,3,173,10,0,FALSE,"2021-12-18T17:30:00Z",1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-20,6924,0,20,"Willian Borges Da Silva"
95,3,187,15,0,FALSE,"2021-12-26T15:00:00Z",0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-24,6898,0,24,"Willian Borges Da Silva"
96,3,201,12,0,TRUE,"2022-01-01T12:30:00Z",1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-15,6877,0,15,"Willian Borges Da Silva"
97,3,221,5,0,TRUE,"2022-01-23T14:00:00Z",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-15,6835,0,15,"Willian Borges Da Silva"
98,3,236,20,0,FALSE,"2022-02-10T19:45:00Z",0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-19,6818,0,19,"Willian Borges Da Silva"
99,3,251,3,0,TRUE,"2022-02-19T15:00:00Z",2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-8,6800,0,8,"Willian Borges Da Silva"
100,3,191,20,0,TRUE,"2022-02-24T19:45:00Z",2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-8,6800,0,8,"Willian Borges Da Silva"
101,3,279,18,0,FALSE,"2022-03-06T14:00:00Z",2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-13,6779,0,13,"Willian Borges Da Silva"
102,3,281,9,0,TRUE,"2022-03-13T16:30:00Z",2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-13,6764,0,13,"Willian Borges Da Silva"
103,3,261,11,0,TRUE,"2022-03-16T20:15:00Z",0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-13,6764,0,13,"Willian Borges Da Silva"
104,3,291,2,0,FALSE,"2022-03-19T12:30:00Z",0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-6,6759,0,6,"Willian Borges Da Silva"
105,3,304,7,0,FALSE,"2022-04-04T19:00:00Z",3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-7,6753,0,7,"Willian Borges Da Silva"
106,3,311,4,0,TRUE,"2022-04-09T14:00:00Z",1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-4,6749,0,4,"Willian Borges Da Silva"
107,3,326,16,0,FALSE,"2022-04-16T14:00:00Z",1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-8,6741,0,8,"Willian Borges Da Silva"
108,3,243,6,0,FALSE,"2022-04-20T18:45:00Z",2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-8,6741,0,8,"Willian Borges Da Silva"
109,3,331,13,0,TRUE,"2022-04-23T11:30:00Z",3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-9,6732,0,9,"Willian Borges Da Silva"
110,3,349,19,0,FALSE,"2022-05-01T15:30:00Z",1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-8,6725,0,8,"Willian Borges Da Silva"
111,3,351,10,0,TRUE,"2022-05-08T13:00:00Z",2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-7,6718,0,7,"Willian Borges Da Silva"
112,3,218,17,0,FALSE,"2022-05-12T18:45:00Z",3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-7,6718,0,7,"Willian Borges Da Silva"
113,3,365,14,0,FALSE,"2022-05-16T19:00:00Z",2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-7,6711,0,7,"Willian Borges Da Silva"
114,3,371,8,0,TRUE,"2022-05-22T15:00:00Z",5,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",63,-5,6705,0,5,"Willian Borges Da Silva"
115,4,1,3,0,FALSE,"2021-08-13T19:00:00Z",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",100,0,200068,0,0,"Pierre-Emerick Aubameyang"
116,4,18,6,1,TRUE,"2021-08-22T15:30:00Z",0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,5,"5.0","1.3","19.0","2.5",99,-106222,93597,1147,107369,"Pierre-Emerick Aubameyang"
117,4,24,12,1,FALSE,"2021-08-28T11:30:00Z",5,0,3,58,0,0,0,4,0,0,0,0,0,0,0,0,"0.0","1.4","0.0","0.1",99,-10890,93954,11676,22566,"Pierre-Emerick Aubameyang"
118,4,31,15,9,TRUE,"2021-09-11T14:00:00Z",1,0,4,90,1,0,1,0,0,0,0,0,0,0,3,30,"35.8","22.5","103.0","16.1",99,56011,167315,93463,37452,"Pierre-Emerick Aubameyang"
119,4,43,5,2,FALSE,"2021-09-18T14:00:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,6,"7.2","37.4","18.0","6.3",99,21567,190778,49181,27614,"Pierre-Emerick Aubameyang"
120,4,51,17,7,TRUE,"2021-09-26T15:30:00Z",3,1,6,90,1,0,0,1,0,0,0,0,0,0,1,28,"38.8","3.3","75.0","11.7",99,-35652,154213,10425,46077,"Pierre-Emerick Aubameyang"
121,4,61,4,2,FALSE,"2021-10-02T16:30:00Z",0,0,7,71,0,0,1,0,0,0,0,0,0,0,0,5,"0.0","2.8","38.0","4.0",99,24345,187133,39643,15298,"Pierre-Emerick Aubameyang"
122,4,71,7,9,TRUE,"2021-10-18T19:00:00Z",2,2,8,90,1,0,0,2,0,0,0,0,0,0,3,33,"40.0","15.8","35.0","9.1",99,16847,207365,37102,20255,"Pierre-Emerick Aubameyang"
123,4,81,2,6,TRUE,"2021-10-22T19:00:00Z",3,1,9,90,1,1,0,1,0,0,1,1,0,0,0,27,"56.0","24.6","68.0","14.9",99,108617,324854,123622,15005,"Pierre-Emerick Aubameyang"
124,4,93,9,2,FALSE,"2021-10-30T11:30:00Z",0,2,10,90,0,0,1,0,0,0,0,0,0,0,0,5,"15.8","3.0","52.0","7.1",100,90589,418136,127526,36937,"Pierre-Emerick Aubameyang"
125,4,101,18,-1,TRUE,"2021-11-07T14:00:00Z",1,0,11,90,0,0,1,0,0,0,1,1,0,0,0,-6,"4.0","1.8","35.0","4.1",100,102194,531667,130300,28106,"Pierre-Emerick Aubameyang"
126,4,114,11,2,FALSE,"2021-11-20T17:30:00Z",4,0,12,90,0,0,0,4,0,0,0,0,0,0,0,1,"2.4","10.3","17.0","3.0",100,-150581,370013,19527,170108,"Pierre-Emerick Aubameyang"
127,4,121,14,1,TRUE,"2021-11-27T12:30:00Z",2,0,13,75,0,0,1,0,0,0,0,1,0,0,0,-7,"0.0","5.8","30.0","3.6",99,13243,393167,53528,40285,"Pierre-Emerick Aubameyang"
