"","id","name","deadline_time","average_entry_score","finished","data_checked","highest_scoring_entry","deadline_time_epoch","deadline_time_game_offset","highest_score","is_previous","is_current","is_next","chip_name","num_played","most_selected","most_transferred_in","top_element","top_element_info.id","top_element_info.points","transfers_made","most_captained","most_vice_captained"
"150",38,"Gameweek 38","2020-05-17T13:00:00Z", 0,TRUE,TRUE,      1,1589720400,0,  0,FALSE,FALSE,FALSE,"3xc",   398,215,233,149,149,  0,   50077,191,215
"151",39,"Gameweek 30+","2020-06-17T16:00:00Z",66,TRUE,TRUE, 204535,1592409600,0,165,FALSE,FALSE,FALSE,"bboost",343364,215, 29,220,220, 22,16240458,215,215
"152",39,"Gameweek 30+","2020-06-17T16:00:00Z",66,TRUE,TRUE, 204535,1592409600,0,165,FALSE,FALSE,FALSE,"freehit", 65327,215, 29,220,220, 22,16240458,215,215
"153",39,"Gameweek 30+","2020-06-17T16:00:00Z",66,TRUE,TRUE, 204535,1592409600,0,165,FALSE,FALSE,FALSE,"3xc",210981,215, 29,220,220, 22,16240458,215,215
"154",40,"Gameweek 31+","2020-06-23T16:00:00Z",62,TRUE,TRUE,7191275,1592928000,0,143,FALSE,FALSE,FALSE,"bboost", 34467,215,409,239,239, 21, 6157936,191,215
"155",40,"Gameweek 31+","2020-06-23T16:00:00Z",62,TRUE,TRUE,7191275,1592928000,0,143,FALSE,FALSE,FALSE,"freehit", 60614,215,409,239,239, 21, 6157936,191,215
"156",40,"Gameweek 31+","2020-06-23T16:00:00Z",62,TRUE,TRUE,7191275,1592928000,0,143,FALSE,FALSE,FALSE,"wildcard",209048,215,409,239,239, 21, 6157936,191,215
"157",40,"Gameweek 31+","2020-06-23T16:00:00Z",62,TRUE,TRUE,7191275,1592928000,0,143,FALSE,FALSE,FALSE,"3xc", 28898,215,409,239,239, 21, 6157936,191,215
"158",41,"Gameweek 32+","2020-06-27T10:30:00Z",50,TRUE,TRUE,1340226,1593253800,0,141,FALSE,FALSE,FALSE,"bboost", 49356,215,239, 11, 11, 16, 4387632,191,215
"159",41,"Gameweek 32+","2020-06-27T10:30:00Z",50,TRUE,TRUE,1340226,1593253800,0,141,FALSE,FALSE,FALSE,"freehit", 57754,215,239, 11, 11, 16, 4387632,191,215
"160",41,"Gameweek 32+","2020-06-27T10:30:00Z",50,TRUE,TRUE,1340226,1593253800,0,141,FALSE,FALSE,FALSE,"wildcard",101043,215,239, 11, 11, 16, 4387632,191,215
"161",41,"Gameweek 32+","2020-06-27T10:30:00Z",50,TRUE,TRUE,1340226,1593253800,0,141,FALSE,FALSE,FALSE,"3xc", 29245,215,239, 11, 11, 16, 4387632,191,215
"162",42,"Gameweek 33+","2020-07-04T10:30:00Z",50,TRUE,TRUE,6858401,1593858600,0,133,FALSE,FALSE,FALSE,"bboost", 79739,215,618,618,618, 15, 5703602,191,215
"163",42,"Gameweek 33+","2020-07-04T10:30:00Z",50,TRUE,TRUE,6858401,1593858600,0,133,FALSE,FALSE,FALSE,"freehit", 73983,215,618,618,618, 15, 5703602,191,215
"164",42,"Gameweek 33+","2020-07-04T10:30:00Z",50,TRUE,TRUE,6858401,1593858600,0,133,FALSE,FALSE,FALSE,"wildcard",141833,215,618,618,618, 15, 5703602,191,215
"165",42,"Gameweek 33+","2020-07-04T10:30:00Z",50,TRUE,TRUE,6858401,1593858600,0,133,FALSE,FALSE,FALSE,"3xc", 98007,215,618,618,618, 15, 5703602,191,215
"166",43,"Gameweek 34+","2020-07-07T16:00:00Z",59,TRUE,TRUE,7064746,1594137600,0,145,FALSE,FALSE,FALSE,"bboost", 66354,215,234,191,191, 18, 4439920,215,215
"167",43,"Gameweek 34+","2020-07-07T16:00:00Z",59,TRUE,TRUE,7064746,1594137600,0,145,FALSE,FALSE,FALSE,"freehit", 53208,215,234,191,191, 18, 4439920,215,215
"168",43,"Gameweek 34+","2020-07-07T16:00:00Z",59,TRUE,TRUE,7064746,1594137600,0,145,FALSE,FALSE,FALSE,"wildcard",102210,215,234,191,191, 18, 4439920,215,215
"169",43,"Gameweek 34+","2020-07-07T16:00:00Z",59,TRUE,TRUE,7064746,1594137600,0,145,FALSE,FALSE,FALSE,"3xc", 73137,215,234,191,191, 18, 4439920,215,215
"170",44,"Gameweek 35+","2020-07-11T10:30:00Z",42,TRUE,TRUE,5292105,1594463400,0,151,FALSE,FALSE,FALSE,"bboost", 79069,215,234,389,389, 26, 4739023,191,215
"171",44,"Gameweek 35+","2020-07-11T10:30:00Z",42,TRUE,TRUE,5292105,1594463400,0,151,FALSE,FALSE,FALSE,"freehit", 72404,215,234,389,389, 26, 4739023,191,215
"172",44,"Gameweek 35+","2020-07-11T10:30:00Z",42,TRUE,TRUE,5292105,1594463400,0,151,FALSE,FALSE,FALSE,"wildcard", 91882,215,234,389,389, 26, 4739023,191,215
"173",44,"Gameweek 35+","2020-07-11T10:30:00Z",42,TRUE,TRUE,5292105,1594463400,0,151,FALSE,FALSE,FALSE,"3xc", 92471,215,234,389,389, 26, 4739023,191,215
"174",45,"Gameweek 36+","2020-07-14T18:15:00Z",40,TRUE,TRUE, 910226,1594750500,0,108,FALSE,FALSE,FALSE,"bboost",146733,215,214,219,219, 13, 5382697,191,215
"175",45,"Gameweek 36+","2020-07-14T18:15:00Z",40,TRUE,TRUE, 910226,1594750500,0,108,FALSE,FALSE,FALSE,"freehit",160831,215,214,219,219, 13, 5382697,191,215
"176",45,"Gameweek 36+","2020-07-14T18:15:00Z",40,TRUE,TRUE, 910226,1594750500,0,108,FALSE,FALSE,FALSE,"wildcard", 75029,215,214,219,219, 13, 5382697,191,215
"177",45,"Gameweek 36+","2020-07-14T18:15:00Z",40,TRUE,TRUE, 910226,1594750500,0,108,FALSE,FALSE,FALSE,"3xc",107769,215,214,219,219, 13, 5382697,191,215
"178",46,"Gameweek 37+","2020-07-18T15:30:00Z",53,TRUE,TRUE,6023724,1595086200,0,139,TRUE,FALSE,FALSE,"bboost",240538,215, 84,214,214, 17, 4287128,191,215
"179",46,"Gameweek 37+","2020-07-18T15:30:00Z",53,TRUE,TRUE,6023724,1595086200,0,139,TRUE,FALSE,FALSE,"freehit",109168,215, 84,214,214, 17, 4287128,191,215
"180",46,"Gameweek 37+","2020-07-18T15:30:00Z",53,TRUE,TRUE,6023724,1595086200,0,139,TRUE,FALSE,FALSE,"wildcard", 68890,215, 84,214,214, 17, 4287128,191,215
"181",46,"Gameweek 37+","2020-07-18T15:30:00Z",53,TRUE,TRUE,6023724,1595086200,0,139,TRUE,FALSE,FALSE,"3xc",128834,215, 84,214,214, 17, 4287128,191,215
"182",47,"Gameweek 38+","2020-07-26T14:00:00Z",60,TRUE,TRUE,2859205,1595772000,0,146,FALSE,TRUE,FALSE,"bboost",380596,215,214,215,215, 19, 7495824,191,215
"183",47,"Gameweek 38+","2020-07-26T14:00:00Z",60,TRUE,TRUE,2859205,1595772000,0,146,FALSE,TRUE,FALSE,"freehit",292228,215,214,215,215, 19, 7495824,191,215
"184",47,"Gameweek 38+","2020-07-26T14:00:00Z",60,TRUE,TRUE,2859205,1595772000,0,146,FALSE,TRUE,FALSE,"wildcard",101328,215,214,215,215, 19, 7495824,191,215
"185",47,"Gameweek 38+","2020-07-26T14:00:00Z",60,TRUE,TRUE,2859205,1595772000,0,146,FALSE,TRUE,FALSE,"3xc",321564,215,214,215,215, 19, 7495824,191,215
