"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"1",1,2,8,0,FALSE,"2020-09-12T11:30:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",70,0,76656,0,0,"Mesut Özil"
"2",1,9,19,0,TRUE,"2020-09-19T19:00:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",69,-16828,68335,995,17823,"Mesut Özil"
"3",1,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",69,-11451,59793,675,12126,"Mesut Özil"
"4",1,29,15,0,TRUE,"2020-10-04T13:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-5324,56403,647,5971,"Mesut Özil"
"5",1,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-4224,53689,616,4840,"Mesut Özil"
"6",1,49,9,0,TRUE,"2020-10-25T19:15:00Z",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-3184,51023,276,3460,"Mesut Özil"
"7",1,64,13,0,FALSE,"2020-11-01T16:30:00Z",0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-3147,48026,57,3204,"Mesut Özil"
"8",1,69,2,0,TRUE,"2020-11-08T19:15:00Z",0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-1691,46467,38,1729,"Mesut Özil"
"9",1,82,10,0,FALSE,"2020-11-22T16:30:00Z",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-1364,45182,14,1378,"Mesut Özil"
"10",1,89,20,0,TRUE,"2020-11-29T19:15:00Z",1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-525,44753,12,537,"Mesut Özil"
"11",1,106,17,0,FALSE,"2020-12-06T16:30:00Z",2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-498,44303,19,517,"Mesut Özil"
"12",1,109,4,0,TRUE,"2020-12-13T19:15:00Z",0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-324,44061,19,343,"Mesut Özil"
"13",1,119,16,0,TRUE,"2020-12-16T18:00:00Z",1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-238,43855,8,246,"Mesut Özil"
"14",1,133,7,0,FALSE,"2020-12-19T17:30:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-197,43696,5,202,"Mesut Özil"
"15",1,139,5,0,TRUE,"2020-12-26T17:30:00Z",3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-301,43434,16,317,"Mesut Özil"
"16",1,149,3,0,FALSE,"2020-12-29T18:00:00Z",0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-151,43310,3,154,"Mesut Özil"
"17",1,168,18,0,FALSE,"2021-01-02T20:00:00Z",0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-152,43178,15,167,"Mesut Özil"
"18",1,169,6,0,TRUE,"2021-01-14T20:00:00Z",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",68,-285,42915,14,299,"Mesut Özil"
"19",1,179,14,0,TRUE,"2021-01-18T20:00:00Z",3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-109,42856,9,118,"Mesut Özil"
"20",1,197,16,0,FALSE,"2021-01-26T20:15:00Z",1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-237,42645,3,240,"Mesut Özil"
"21",1,199,13,0,TRUE,"2021-01-30T17:30:00Z",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-103,42545,0,103,"Mesut Özil"
"22",1,215,20,0,FALSE,"2021-02-02T18:00:00Z",2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-109,42434,0,109,"Mesut Özil"
"23",1,219,2,0,FALSE,"2021-02-06T12:30:00Z",1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-134,42302,0,134,"Mesut Özil"
"24",1,229,10,0,TRUE,"2021-02-14T16:30:00Z",4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-142,42152,0,142,"Mesut Özil"
"25",1,239,12,0,TRUE,"2021-02-21T16:30:00Z",0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-132,42028,0,132,"Mesut Özil"
"26",1,253,9,0,FALSE,"2021-02-28T12:00:00Z",1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-117,41913,0,117,"Mesut Özil"
"27",1,261,4,0,FALSE,"2021-03-06T12:30:00Z",1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-91,41826,0,91,"Mesut Özil"
"28",1,269,17,0,TRUE,"2021-03-14T16:30:00Z",2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-68,41758,0,68,"Mesut Özil"
"29",1,288,19,0,FALSE,"2021-03-21T15:00:00Z",3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-48,41707,0,48,"Mesut Özil"
"30",1,289,11,0,TRUE,"2021-04-03T19:00:00Z",0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-74,41637,0,74,"Mesut Özil"
"31",1,305,15,0,FALSE,"2021-04-11T18:00:00Z",0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-35,41605,0,35,"Mesut Özil"
"32",1,309,8,0,TRUE,"2021-04-18T12:30:00Z",1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-47,41560,0,47,"Mesut Özil"
"33",1,319,7,0,TRUE,"2021-04-23T19:00:00Z",0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-34,41526,0,34,"Mesut Özil"
"34",1,335,14,0,FALSE,"2021-05-02T13:00:00Z",0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-31,41491,0,31,"Mesut Özil"
"35",1,339,18,0,TRUE,"2021-05-09T18:00:00Z",3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-38,41456,0,38,"Mesut Özil"
"36",1,354,5,0,FALSE,"2021-05-12T19:15:00Z",0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-38,41456,0,38,"Mesut Özil"
"37",1,362,6,0,FALSE,"2021-05-19T18:00:00Z",1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-14,41416,0,14,"Mesut Özil"
"38",1,369,3,0,TRUE,"2021-05-23T15:00:00Z",2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",67,-23,41394,0,23,"Mesut Özil"
"39",2,2,8,0,FALSE,"2020-09-12T11:30:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,12184,0,0,"Sokratis Papastathopoulos"
"40",2,9,19,0,TRUE,"2020-09-19T19:00:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-4015,8234,51,4066,"Sokratis Papastathopoulos"
"41",2,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-1641,6874,9673,11314,"Sokratis Papastathopoulos"
"42",2,29,15,0,TRUE,"2020-10-04T13:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-739,6274,38,777,"Sokratis Papastathopoulos"
"43",2,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-167,6624,233,400,"Sokratis Papastathopoulos"
"44",2,49,9,0,TRUE,"2020-10-25T19:15:00Z",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-392,6429,182,574,"Sokratis Papastathopoulos"
"45",2,64,13,0,FALSE,"2020-11-01T16:30:00Z",0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-608,5829,18,626,"Sokratis Papastathopoulos"
"46",2,69,2,0,TRUE,"2020-11-08T19:15:00Z",0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-321,5530,10,331,"Sokratis Papastathopoulos"
"47",2,82,10,0,FALSE,"2020-11-22T16:30:00Z",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-246,5298,11,257,"Sokratis Papastathopoulos"
"48",2,89,20,0,TRUE,"2020-11-29T19:15:00Z",1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-112,5198,4,116,"Sokratis Papastathopoulos"
"49",2,106,17,0,FALSE,"2020-12-06T16:30:00Z",2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-98,5111,5,103,"Sokratis Papastathopoulos"
"50",2,109,4,0,TRUE,"2020-12-13T19:15:00Z",0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-72,5048,7,79,"Sokratis Papastathopoulos"
"51",2,119,16,0,TRUE,"2020-12-16T18:00:00Z",1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-37,5014,7,44,"Sokratis Papastathopoulos"
"52",2,133,7,0,FALSE,"2020-12-19T17:30:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-42,4977,3,45,"Sokratis Papastathopoulos"
"53",2,139,5,0,TRUE,"2020-12-26T17:30:00Z",3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-62,4918,8,70,"Sokratis Papastathopoulos"
"54",2,149,3,0,FALSE,"2020-12-29T18:00:00Z",0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-18,4905,0,18,"Sokratis Papastathopoulos"
"55",2,168,18,0,FALSE,"2021-01-02T20:00:00Z",0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-24,4886,8,32,"Sokratis Papastathopoulos"
"56",2,169,6,0,TRUE,"2021-01-14T20:00:00Z",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-47,4833,6,53,"Sokratis Papastathopoulos"
"57",2,179,14,0,TRUE,"2021-01-18T20:00:00Z",3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-19,4824,1,20,"Sokratis Papastathopoulos"
"58",2,197,16,0,FALSE,"2021-01-26T20:15:00Z",1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-26,4801,1,27,"Sokratis Papastathopoulos"
"59",2,199,13,0,TRUE,"2021-01-30T17:30:00Z",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-16,4786,0,16,"Sokratis Papastathopoulos"
"60",2,215,20,0,FALSE,"2021-02-02T18:00:00Z",2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-15,4773,0,15,"Sokratis Papastathopoulos"
"61",2,219,2,0,FALSE,"2021-02-06T12:30:00Z",1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-23,4749,0,23,"Sokratis Papastathopoulos"
"62",2,229,10,0,TRUE,"2021-02-14T16:30:00Z",4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-25,4722,0,25,"Sokratis Papastathopoulos"
"63",2,239,12,0,TRUE,"2021-02-21T16:30:00Z",0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-21,4704,0,21,"Sokratis Papastathopoulos"
"64",2,253,9,0,FALSE,"2021-02-28T12:00:00Z",1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-18,4686,0,18,"Sokratis Papastathopoulos"
"65",2,261,4,0,FALSE,"2021-03-06T12:30:00Z",1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-15,4672,0,15,"Sokratis Papastathopoulos"
"66",2,269,17,0,TRUE,"2021-03-14T16:30:00Z",2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-10,4661,0,10,"Sokratis Papastathopoulos"
"67",2,288,19,0,FALSE,"2021-03-21T15:00:00Z",3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-11,4650,0,11,"Sokratis Papastathopoulos"
"68",2,289,11,0,TRUE,"2021-04-03T19:00:00Z",0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-6,4645,0,6,"Sokratis Papastathopoulos"
"69",2,305,15,0,FALSE,"2021-04-11T18:00:00Z",0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-6,4639,0,6,"Sokratis Papastathopoulos"
"70",2,309,8,0,TRUE,"2021-04-18T12:30:00Z",1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-3,4636,0,3,"Sokratis Papastathopoulos"
"71",2,319,7,0,TRUE,"2021-04-23T19:00:00Z",0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-3,4631,0,3,"Sokratis Papastathopoulos"
"72",2,335,14,0,FALSE,"2021-05-02T13:00:00Z",0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-6,4627,0,6,"Sokratis Papastathopoulos"
"73",2,339,18,0,TRUE,"2021-05-09T18:00:00Z",3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-4,4623,0,4,"Sokratis Papastathopoulos"
"74",2,354,5,0,FALSE,"2021-05-12T19:15:00Z",0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-4,4623,0,4,"Sokratis Papastathopoulos"
"75",2,362,6,0,FALSE,"2021-05-19T18:00:00Z",1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-3,4616,0,3,"Sokratis Papastathopoulos"
"76",2,369,3,0,TRUE,"2021-05-23T15:00:00Z",2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-2,4615,0,2,"Sokratis Papastathopoulos"
"77",3,2,8,0,FALSE,"2020-09-12T11:30:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,69564,0,0,"David Luiz Moreira Marinho"
"78",3,9,19,1,TRUE,"2020-09-19T19:00:00Z",2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",55,-23455,49797,1738,25193,"David Luiz Moreira Marinho"
"79",3,23,11,1,FALSE,"2020-09-28T19:00:00Z",3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,11,"20.2","3.2","0.0","2.3",55,711,61983,7407,6696,"David Luiz Moreira Marinho"
"80",3,29,15,2,TRUE,"2020-10-04T13:00:00Z",2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,"23.0","0.8","0.0","2.4",55,1264,69592,6180,4916,"David Luiz Moreira Marinho"
"81",3,44,12,2,FALSE,"2020-10-17T16:30:00Z",1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,12,"14.6","3.3","19.0","3.7",55,-1132,73952,5063,6195,"David Luiz Moreira Marinho"
"82",3,49,9,1,TRUE,"2020-10-25T19:15:00Z",0,1,6,48,0,0,0,0,0,0,0,0,0,0,0,12,"8.8","2.5","2.0","1.3",55,2396,79892,6821,4425,"David Luiz Moreira Marinho"
"83",3,64,13,0,FALSE,"2020-11-01T16:30:00Z",0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-8610,72271,2305,10915,"David Luiz Moreira Marinho"
"84",3,69,2,0,TRUE,"2020-11-08T19:15:00Z",0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-4860,68445,1916,6776,"David Luiz Moreira Marinho"
"85",3,82,10,0,FALSE,"2020-11-22T16:30:00Z",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,209,71295,3796,3587,"David Luiz Moreira Marinho"
"86",3,89,20,0,TRUE,"2020-11-29T19:15:00Z",1,2,10,45,0,0,0,2,0,0,0,0,0,0,0,1,"5.4","13.3","1.0","2.0",55,-2987,69062,1475,4462,"David Luiz Moreira Marinho"
"87",3,106,17,0,FALSE,"2020-12-06T16:30:00Z",2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-5802,63329,143,5945,"David Luiz Moreira Marinho"
"88",3,109,4,0,TRUE,"2020-12-13T19:15:00Z",0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-3259,60432,101,3360,"David Luiz Moreira Marinho"
"89",3,119,16,1,TRUE,"2020-12-16T18:00:00Z",1,1,13,25,0,0,0,0,0,0,0,0,0,0,0,4,"5.2","0.0","0.0","0.5",55,-1763,58844,40,1803,"David Luiz Moreira Marinho"
"90",3,133,7,1,FALSE,"2020-12-19T17:30:00Z",2,1,14,90,0,0,0,2,0,0,0,0,0,0,0,14,"22.2","2.7","18.0","4.3",54,-84,59159,855,939,"David Luiz Moreira Marinho"
"91",3,139,5,0,TRUE,"2020-12-26T17:30:00Z",3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-497,59418,1037,1534,"David Luiz Moreira Marinho"
"92",3,149,3,0,FALSE,"2020-12-29T18:00:00Z",0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-1474,58025,164,1638,"David Luiz Moreira Marinho"
"93",3,168,18,0,FALSE,"2021-01-02T20:00:00Z",0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-1414,56695,73,1487,"David Luiz Moreira Marinho"
"94",3,169,6,5,TRUE,"2021-01-14T20:00:00Z",0,0,18,90,0,0,1,0,0,0,0,1,0,0,0,19,"12.0","1.7","2.0","1.6",54,407,59279,1842,1435,"David Luiz Moreira Marinho"
"95",3,179,14,6,TRUE,"2021-01-18T20:00:00Z",3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,19,"4.0","1.3","14.0","1.9",54,280,58406,923,643,"David Luiz Moreira Marinho"
"96",3,197,16,2,FALSE,"2021-01-26T20:15:00Z",1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,9,"3.6","0.8","0.0","0.4",54,675,59961,1774,1099,"David Luiz Moreira Marinho"
"97",3,199,13,6,TRUE,"2021-01-30T17:30:00Z",0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,26,"13.8","0.8","30.0","4.5",54,-150,60191,900,1050,"David Luiz Moreira Marinho"
"98",3,215,20,-3,FALSE,"2021-02-02T18:00:00Z",2,1,22,47,0,0,0,2,0,0,0,0,1,0,0,-5,"0.0","0.3","2.0","0.0",54,4349,65560,5240,891,"David Luiz Moreira Marinho"
"99",3,219,2,0,FALSE,"2021-02-06T12:30:00Z",1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-6063,59297,197,6260,"David Luiz Moreira Marinho"
"100",3,229,10,1,TRUE,"2021-02-14T16:30:00Z",4,2,24,90,0,0,0,2,0,0,0,0,0,0,0,13,"15.2","11.1","2.0","2.8",54,31,60243,1353,1322,"David Luiz Moreira Marinho"
"101",3,239,12,1,TRUE,"2021-02-21T16:30:00Z",0,1,25,8,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.0","0.0","0.0",54,380,61292,1385,1005,"David Luiz Moreira Marinho"
"102",3,253,9,8,FALSE,"2021-02-28T12:00:00Z",1,3,26,90,1,0,0,1,0,0,0,0,0,0,0,25,"44.4","0.6","21.0","6.6",54,-378,61560,863,1241,"David Luiz Moreira Marinho"
"103",3,261,4,2,FALSE,"2021-03-06T12:30:00Z",1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,15,"14.4","0.8","0.0","1.5",54,5953,68830,7166,1213,"David Luiz Moreira Marinho"
"104",3,269,17,2,TRUE,"2021-03-14T16:30:00Z",2,1,28,90,0,0,0,1,0,0,0,0,0,0,0,14,"17.8","1.0","2.0","2.1",54,-1654,67480,1697,3351,"David Luiz Moreira Marinho"
"105",3,288,19,1,FALSE,"2021-03-21T15:00:00Z",3,3,29,90,0,0,0,3,0,0,0,0,0,0,0,17,"20.0","1.0","10.0","3.1",54,10883,92390,12847,1964,"David Luiz Moreira Marinho"
"106",3,289,11,0,TRUE,"2021-04-03T19:00:00Z",0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-5866,73624,1128,6994,"David Luiz Moreira Marinho"
"107",3,305,15,0,FALSE,"2021-04-11T18:00:00Z",0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-5738,67954,73,5811,"David Luiz Moreira Marinho"
"108",3,309,8,0,TRUE,"2021-04-18T12:30:00Z",1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-2808,65203,48,2856,"David Luiz Moreira Marinho"
"109",3,319,7,0,TRUE,"2021-04-23T19:00:00Z",0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-1323,63896,56,1379,"David Luiz Moreira Marinho"
"110",3,335,14,1,FALSE,"2021-05-02T13:00:00Z",0,2,34,52,0,0,0,0,0,0,0,0,0,0,0,7,"6.0","1.5","21.0","2.9",54,-423,63585,204,627,"David Luiz Moreira Marinho"
"111",3,339,18,0,TRUE,"2021-05-09T18:00:00Z",3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-505,63115,269,774,"David Luiz Moreira Marinho"
"112",3,354,5,0,FALSE,"2021-05-12T19:15:00Z",0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-505,63115,269,774,"David Luiz Moreira Marinho"
"113",3,362,6,0,FALSE,"2021-05-19T18:00:00Z",1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-280,62423,47,327,"David Luiz Moreira Marinho"
"114",3,369,3,0,TRUE,"2021-05-23T15:00:00Z",2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-280,62154,136,416,"David Luiz Moreira Marinho"
"115",4,2,8,7,FALSE,"2020-09-12T11:30:00Z",0,3,1,90,1,0,1,0,0,0,0,1,0,0,0,19,"36.6","15.3","54.0","10.6",120,0,2823465,0,0,"Pierre-Emerick Aubameyang"
"116",4,9,19,5,TRUE,"2020-09-19T19:00:00Z",2,1,2,90,0,1,0,1,0,0,0,0,0,0,0,20,"28.0","36.4","15.0","7.9",120,-76570,3002806,146991,223561,"Pierre-Emerick Aubameyang"
"117",4,23,11,2,FALSE,"2020-09-28T19:00:00Z",3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,5,"4.2","0.9","4.0","0.9",119,-967555,2046859,50656,1018211,"Pierre-Emerick Aubameyang"
"118",4,29,15,2,TRUE,"2020-10-04T13:00:00Z",2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,10,"9.4","4.6","30.0","4.4",119,-120167,2000213,106551,226718,"Pierre-Emerick Aubameyang"
"119",4,44,12,2,FALSE,"2020-10-17T16:30:00Z",1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,7,"8.6","29.9","2.0","4.1",118,-582811,1397443,29415,612226,"Pierre-Emerick Aubameyang"
"120",4,49,9,2,TRUE,"2020-10-25T19:15:00Z",0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,"6.6","16.0","12.0","3.5",118,-235512,1193283,14819,250331,"Pierre-Emerick Aubameyang"
"121",4,64,13,8,FALSE,"2020-11-01T16:30:00Z",0,1,7,86,1,0,1,0,0,0,0,1,0,0,1,31,"34.0","16.4","26.0","7.6",117,-191185,1011750,6334,197519,"Pierre-Emerick Aubameyang"
"122",4,69,2,2,TRUE,"2020-11-08T19:15:00Z",0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,7,"6.0","28.3","8.0","4.2",117,7189,1037701,53375,46186,"Pierre-Emerick Aubameyang"
"123",4,82,10,3,FALSE,"2020-11-22T16:30:00Z",0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,4,"5.6","14.4","39.0","5.9",117,-74110,961065,43782,117892,"Pierre-Emerick Aubameyang"
"124",4,89,20,2,TRUE,"2020-11-29T19:15:00Z",1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,2,"0.6","1.3","61.0","6.3",116,-107416,850482,5512,112928,"Pierre-Emerick Aubameyang"
"125",4,106,17,2,FALSE,"2020-12-06T16:30:00Z",2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,6,"1.8","7.3","26.0","3.5",115,-108638,742348,2646,111284,"Pierre-Emerick Aubameyang"
"126",4,109,4,0,TRUE,"2020-12-13T19:15:00Z",0,1,12,90,0,0,0,1,1,0,0,0,0,0,0,-1,"7.4","18.5","68.0","9.4",115,-47634,703369,16755,64389,"Pierre-Emerick Aubameyang"
"127",4,119,16,10,TRUE,"2020-12-16T18:00:00Z",1,1,13,90,1,0,0,1,0,0,0,0,0,0,3,24,"37.8","11.9","27.0","7.7",115,-52013,650088,4169,56182,"Pierre-Emerick Aubameyang"
